11.9025	3.27773
12.0355	3.355269
12.036	3.355188
12.0361	3.355248
12.0361	3.355258
12.1685	3.433853
12.1693	3.433755
12.1696	3.433872
12.1696	3.433867
12.3023	3.513647
12.303	3.513582
12.3032	3.513613
12.3032	3.513629
12.4363	3.594513
12.4367	3.594334
12.4367	3.594323
12.4368	3.594418
12.5697	3.675922
12.5702	3.676013
12.5703	3.676091
12.5703	3.676082
12.7038	3.759189
12.7046	3.759244
12.7049	3.759401
12.7049	3.759378
12.8386	3.843614
12.8393	3.843597
12.8394	3.843591
12.8394	3.843599
12.9732	3.928936
12.9738	3.928848
12.974	3.928915
12.974	3.928911
13.1077	4.015275
13.1084	4.015235
13.1086	4.015311
13.1086	4.01531
13.2423	4.102738
13.243	4.102697
13.2432	4.102777
13.2432	4.102773
13.3769	4.191234
13.3776	4.191201
13.3777	4.191208
13.3777	4.191204
13.5115	4.280714
13.5122	4.280694
13.5123	4.2807
13.5123	4.280698
13.646	4.371057
13.6467	4.371067
13.6469	4.371141
13.6469	4.371138
13.7806	4.462342
13.7813	4.462377
13.7815	4.462458
13.7815	4.462461
13.9156	4.55465
13.916	4.554523
13.916	4.554514
13.9161	4.554608
14.05	4.647214
14.0506	4.647413
14.0506	4.647408
14.0506	4.647379
14.1842	4.74064
14.1849	4.740715
14.1852	4.740884
14.1852	4.740871
14.3189	4.834726
14.3196	4.83478
14.3198	4.834862
14.3198	4.834867
14.4535	4.929309
14.4542	4.929355
14.4543	4.929376
14.4543	4.929375
14.5881	5.024474
14.5888	5.02452
14.5889	5.024542
14.5889	5.024541
14.7227	5.120176
14.7233	5.120166
14.7235	5.120261
14.7235	5.120258
14.8572	5.216327
14.8579	5.216392
14.8581	5.216487
14.8581	5.216484
14.9918	5.313018
14.9925	5.31308
14.9926	5.313106
14.9926	5.313103
15.1264	5.410131
15.1271	5.410204
15.1272	5.410229
15.1272	5.410227
15.261	5.507618
15.2617	5.50772
15.2618	5.507744
15.2618	5.507743
15.3959	5.605627
15.3964	5.605602
15.3964	5.605599
15.3964	5.605627
15.5302	5.70345
15.5308	5.703588
15.5309	5.703645
15.5309	5.703641
15.6637	5.800895
15.6644	5.801068
15.6645	5.801101
15.6645	5.801104
15.7973	5.898497
15.7979	5.898577
15.798	5.898622
15.798	5.898622
15.9308	5.996163
15.9315	5.996309
15.9316	5.996346
15.9316	5.996345
16.0644	6.09404
16.065001	6.094111
16.0651	6.094149
16.0651	6.094148
16.197901	6.191961
16.198601	6.192105
16.1987	6.192143
16.1987	6.192142
16.331499	6.290046
16.3321	6.29012
16.332199	6.29016
16.332199	6.290158
16.465	6.388121
16.4657	6.388268
16.465799	6.388316
16.465799	6.388314
16.5986	6.486321
16.599199	6.486401
16.5994	6.486521
16.5994	6.486519
16.7321	6.584488
16.7328	6.584645
16.732901	6.584693
16.732901	6.584692
16.8657	6.682758
16.866301	6.682855
16.866501	6.682973
16.866501	6.682973
16.9993	6.780971
16.999901	6.781138
17	6.781213
17	6.78121
