12.0358	3.393052
12.0361	3.393096
12.1693	3.471772
12.1694	3.471834
12.1694	3.471824
12.1697	3.471859
12.3029	3.551537
12.303	3.551601
12.303	3.551591
12.3033	3.55163
12.4365	3.632259
12.4366	3.632334
12.4366	3.632328
12.4369	3.63237
12.5701	3.713967
12.5702	3.714023
12.5702	3.714007
12.5705	3.714061
12.7047	3.797268
12.7048	3.797331
12.7048	3.797313
12.7051	3.797367
12.8392	3.881652
12.8394	3.881782
12.8394	3.881766
12.8396	3.881754
12.9738	3.9672
12.9739	3.967262
12.9739	3.967247
12.9742	3.967297
13.1083	4.053733
13.1085	4.053865
13.1085	4.053854
13.1087	4.053839
13.2429	4.141337
13.243	4.141405
13.243	4.141393
13.2433	4.141444
13.3775	4.229906
13.3776	4.229969
13.3776	4.229958
13.3778	4.229951
13.512	4.319322
13.5121	4.319391
13.5121	4.319381
13.5124	4.319431
13.6466	4.409672
13.6467	4.409736
13.6467	4.409726
13.6469	4.409717
13.7811	4.50077
13.7812	4.500834
13.7812	4.500822
13.7815	4.50088
13.9157	4.592707
13.9158	4.592776
13.9158	4.592766
13.916	4.592758
14.0502	4.685282
14.0504	4.685407
14.0504	4.685398
14.0506	4.685392
14.1848	4.778522
14.1849	4.77859
14.1849	4.77858
14.1852	4.778636
14.3193	4.872317
14.3195	4.872461
14.3195	4.872453
14.3197	4.872431
14.4539	4.966773
14.454	4.966839
14.454	4.966833
14.4543	4.966889
14.5885	5.061769
14.5886	5.061836
14.5886	5.061831
14.5888	5.061819
14.723	5.157185
14.7231	5.15725
14.7231	5.157246
14.7234	5.157304
14.8576	5.253119
14.8577	5.2532
14.8577	5.253197
14.8579	5.253176
14.9922	5.349483
14.9922	5.34948
14.9922	5.349465
14.9925	5.34953
15.1267	5.446123
15.1268	5.446214
15.1268	5.44621
15.1271	5.44625
15.2613	5.543179
15.2614	5.543271
15.2614	5.543267
15.2616	5.543235
15.3959	5.640531
15.3959	5.640528
15.3959	5.640515
15.3962	5.640576
15.5303	5.737973
15.5305	5.738096
15.5305	5.738093
15.5307	5.738096
15.6639	5.834945
15.6641	5.835095
15.6641	5.835091
15.6643	5.835075
15.7976	5.932183
15.7977	5.932269
15.7977	5.932267
15.7979	5.932252
15.9312	6.02952
15.9313	6.029596
15.9313	6.029594
15.9315	6.029581
16.064699	6.126907
16.0648	6.126983
16.0648	6.126982
16.0651	6.127041
16.198299	6.224474
16.1984	6.22455
16.1984	6.22455
16.1987	6.224609
16.3319	6.322127
16.332001	6.322203
16.332001	6.322203
16.3323	6.322263
16.4655	6.419848
16.465599	6.419932
16.465599	6.419932
16.4659	6.419992
16.5991	6.517615
16.599199	6.517701
16.599199	6.517701
16.599501	6.517761
16.7327	6.615427
16.7328	6.615504
16.7328	6.615504
16.733101	6.615564
16.8664	6.713331
16.8664	6.713331
16.8664	6.713315
16.866699	6.713381
16.999701	6.810989
17	6.811166
17	6.811165
17.000099	6.811113
