0	116.6649835
0.647	7027.464984
1.729	11875.78974
2.6535	13726.14926
3.6325	12266.14195
4.6115	10916.23325
5.54	9686.215794
6.418	8675.790284
7.296	7747.089516
8.174	6888.038649
8.9745	6091.922147
9.6975	5480.938619
10.4205	4911.223533
11.1435	4484.406573
11.8975	3763.061578
12.6825	3039.489398
13.4675	2374.093217
14.2525	1766.229536
15.0375	1215.393953
15.8225	724.7987699
16.6075	305.5407854
17	0
