2.65	88.59476667
3.409415808	79.28286005
4.158969072	69.40979437
4.91838488	60.5955148
5.667938144	51.96458423
6.427353952	44.57784208
7.176907216	37.55441598
7.936323024	31.25955454
8.695738832	25.4208915
9.445292096	20.33289645
10.2047079	15.74132062
10.95426117	11.80801358
11.71367698	8.316894082
12.47309278	5.641665539
13.22264605	3.710945043
13.98206186	2.027226325
14.73161512	1.128115698
15.49103093	0.468759853
16.24058419	0.103148909
17	0
